UID	set	resource	cell_line_name	time	2D_3D	stimuli	compound_name_1	dosage_1	compound_name_2	dosage_2	compound_name_3	dosage_3	compound_name_4	dosage_4
set49_585	set49	Michael Davies	MEL624	12hr			DMSO	250nM						
set49_628	set49	Michael Davies	MEL624	24hr			DMSO	250nM						
set49_629	set49	Michael Davies	MEL624	24hr			DMSO	250nM						
set49_630	set49	Michael Davies	MEL624	24hr			DMSO	250nM						
set49_673	set49	Michael Davies	SKMEL5	0.5hr			DMSO	250nM						
set49_674	set49	Michael Davies	SKMEL5	0.5hr			DMSO	250nM						
set49_675	set49	Michael Davies	SKMEL5	0.5hr			DMSO	250nM						
set49_703	set49	Michael Davies	SKMEL5	3hr			DMSO	250nM						
set49_704	set49	Michael Davies	SKMEL5	3hr			DMSO	250nM						
set49_705	set49	Michael Davies	SKMEL5	3hr			DMSO	250nM						
set49_748	set49	Michael Davies	SKMEL5	12hr			DMSO	250nM						
set49_749	set49	Michael Davies	SKMEL5	12hr			DMSO	250nM						
set49_750	set49	Michael Davies	SKMEL5	12hr			DMSO	250nM						
set49_793	set49	Michael Davies	SKMEL5	24hr			DMSO	250nM						
set49_794	set49	Michael Davies	SKMEL5	24hr			DMSO	250nM						
set49_795	set49	Michael Davies	SKMEL5	24hr			DMSO	250nM						
set49_823	set49	Michael Davies	D29	0.5hr			DMSO	250nM						
set49_824	set49	Michael Davies	D29	0.5hr			DMSO	250nM						
set49_825	set49	Michael Davies	D29	0.5hr			DMSO	250nM						
set49_868	set49	Michael Davies	D29	3hr			DMSO	250nM						
set49_869	set49	Michael Davies	D29	3hr			DMSO	250nM						
set49_870	set49	Michael Davies	D29	3hr			DMSO	250nM						
set49_913	set49	Michael Davies	D29	12hr			DMSO	250nM						
set49_914	set49	Michael Davies	D29	12hr			DMSO	250nM						
set49_915	set49	Michael Davies	D29	12hr			DMSO	250nM						
set49_943	set49	Michael Davies	D29	24hr			DMSO	250nM						
set49_944	set49	Michael Davies	D29	24hr			DMSO	250nM						
set49_945	set49	Michael Davies	D29	24hr			DMSO	250nM						
set49_988	set49	Michael Davies	D24	0.5hr			DMSO	250nM						
set49_989	set49	Michael Davies	D24	0.5hr			DMSO	250nM						
set49_990	set49	Michael Davies	D24	0.5hr			DMSO	250nM						
set49_34	set49	Michael Davies	D24	3hr			DMSO	250nM						
set49_35	set49	Michael Davies	D24	3hr			DMSO	250nM						
set49_36	set49	Michael Davies	D24	3hr			DMSO	250nM						
set49_64	set49	Michael Davies	D24	12hr			DMSO	250nM						
set49_65	set49	Michael Davies	D24	12hr			DMSO	250nM						
set49_66	set49	Michael Davies	D24	12hr			DMSO	250nM						
set49_109	set49	Michael Davies	D24	24hr			DMSO	250nM						
set49_110	set49	Michael Davies	D24	24hr			DMSO	250nM						
set49_111	set49	Michael Davies	D24	24hr			DMSO	250nM						
set49_31	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM						
set49_32	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM						
set49_33	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM						
set49_49	set49	Michael Davies	UCSD354L	0.5hr			AZD8055	250nM						
set49_50	set49	Michael Davies	UCSD354L	0.5hr			AZD8055	250nM						
set49_51	set49	Michael Davies	UCSD354L	0.5hr			AZD8055	250nM						
set49_52	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_53	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_54	set49	Michael Davies	UCSD354L	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_76	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM						
set49_77	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM						
set49_78	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM						
set49_79	set49	Michael Davies	UCSD354L	3hr			AZD8055	250nM						
set49_80	set49	Michael Davies	UCSD354L	3hr			AZD8055	250nM						
set49_81	set49	Michael Davies	UCSD354L	3hr			AZD8055	250nM						
set49_97	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_98	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_99	set49	Michael Davies	UCSD354L	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_121	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM						
set49_122	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM						
set49_123	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM						
set49_124	set49	Michael Davies	UCSD354L	12hr			AZD8055	250nM						
set49_125	set49	Michael Davies	UCSD354L	12hr			AZD8055	250nM						
set49_126	set49	Michael Davies	UCSD354L	12hr			AZD8055	250nM						
set49_127	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_128	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_129	set49	Michael Davies	UCSD354L	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_151	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM						
set49_152	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM						
set49_153	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM						
set49_169	set49	Michael Davies	UCSD354L	24hr			AZD8055	250nM						
set49_170	set49	Michael Davies	UCSD354L	24hr			AZD8055	250nM						
set49_171	set49	Michael Davies	UCSD354L	24hr			AZD8055	250nM						
set49_172	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_173	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_174	set49	Michael Davies	UCSD354L	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_196	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM						
set49_197	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM						
set49_198	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM						
set49_199	set49	Michael Davies	WM2664	0.5hr			AZD8055	250nM						
set49_200	set49	Michael Davies	WM2664	0.5hr			AZD8055	250nM						
set49_201	set49	Michael Davies	WM2664	0.5hr			AZD8055	250nM						
set49_217	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_218	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_219	set49	Michael Davies	WM2664	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_241	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM						
set49_242	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM						
set49_243	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM						
set49_244	set49	Michael Davies	WM2664	3hr			AZD8055	250nM						
set49_245	set49	Michael Davies	WM2664	3hr			AZD8055	250nM						
set49_246	set49	Michael Davies	WM2664	3hr			AZD8055	250nM						
set49_247	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_248	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_249	set49	Michael Davies	WM2664	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_271	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM						
set49_272	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM						
set49_273	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM						
set49_289	set49	Michael Davies	WM2664	12hr			AZD8055	250nM						
set49_290	set49	Michael Davies	WM2664	12hr			AZD8055	250nM						
set49_291	set49	Michael Davies	WM2664	12hr			AZD8055	250nM						
set49_292	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_293	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_294	set49	Michael Davies	WM2664	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_316	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM						
set49_317	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM						
set49_318	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM						
set49_319	set49	Michael Davies	WM2664	24hr			AZD8055	250nM						
set49_320	set49	Michael Davies	WM2664	24hr			AZD8055	250nM						
set49_321	set49	Michael Davies	WM2664	24hr			AZD8055	250nM						
set49_337	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_338	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_339	set49	Michael Davies	WM2664	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_361	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM						
set49_362	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM						
set49_363	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM						
set49_364	set49	Michael Davies	WM1799	0.5hr			AZD8055	250nM						
set49_365	set49	Michael Davies	WM1799	0.5hr			AZD8055	250nM						
set49_366	set49	Michael Davies	WM1799	0.5hr			AZD8055	250nM						
set49_367	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_368	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_369	set49	Michael Davies	WM1799	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_391	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM						
set49_392	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM						
set49_393	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM						
set49_409	set49	Michael Davies	WM1799	3hr			AZD8055	250nM						
set49_410	set49	Michael Davies	WM1799	3hr			AZD8055	250nM						
set49_411	set49	Michael Davies	WM1799	3hr			AZD8055	250nM						
set49_412	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_413	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_414	set49	Michael Davies	WM1799	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_436	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM						
set49_437	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM						
set49_438	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM						
set49_439	set49	Michael Davies	WM1799	12hr			AZD8055	250nM						
set49_440	set49	Michael Davies	WM1799	12hr			AZD8055	250nM						
set49_441	set49	Michael Davies	WM1799	12hr			AZD8055	250nM						
set49_457	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_458	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_459	set49	Michael Davies	WM1799	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_481	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM						
set49_482	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM						
set49_483	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM						
set49_484	set49	Michael Davies	WM1799	24hr			AZD8055	250nM						
set49_485	set49	Michael Davies	WM1799	24hr			AZD8055	250nM						
set49_486	set49	Michael Davies	WM1799	24hr			AZD8055	250nM						
set49_487	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_488	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_489	set49	Michael Davies	WM1799	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_511	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM						
set49_512	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM						
set49_513	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM						
set49_529	set49	Michael Davies	MEL624	0.5hr			AZD8055	250nM						
set49_530	set49	Michael Davies	MEL624	0.5hr			AZD8055	250nM						
set49_531	set49	Michael Davies	MEL624	0.5hr			AZD8055	250nM						
set49_532	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_533	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_534	set49	Michael Davies	MEL624	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_556	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM						
set49_557	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM						
set49_558	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM						
set49_559	set49	Michael Davies	MEL624	3hr			AZD8055	250nM						
set49_560	set49	Michael Davies	MEL624	3hr			AZD8055	250nM						
set49_561	set49	Michael Davies	MEL624	3hr			AZD8055	250nM						
set49_577	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_578	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_579	set49	Michael Davies	MEL624	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_601	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM						
set49_602	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM						
set49_603	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM						
set49_604	set49	Michael Davies	MEL624	12hr			AZD8055	250nM						
set49_605	set49	Michael Davies	MEL624	12hr			AZD8055	250nM						
set49_606	set49	Michael Davies	MEL624	12hr			AZD8055	250nM						
set49_607	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_608	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_609	set49	Michael Davies	MEL624	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_631	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM						
set49_632	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM						
set49_633	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM						
set49_649	set49	Michael Davies	MEL624	24hr			AZD8055	250nM						
set49_650	set49	Michael Davies	MEL624	24hr			AZD8055	250nM						
set49_651	set49	Michael Davies	MEL624	24hr			AZD8055	250nM						
set49_652	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_653	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_654	set49	Michael Davies	MEL624	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_676	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM						
set49_677	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM						
set49_678	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM						
set49_679	set49	Michael Davies	SKMEL5	0.5hr			AZD8055	250nM						
set49_680	set49	Michael Davies	SKMEL5	0.5hr			AZD8055	250nM						
set49_681	set49	Michael Davies	SKMEL5	0.5hr			AZD8055	250nM						
set49_697	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_698	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_699	set49	Michael Davies	SKMEL5	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_721	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM						
set49_722	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM						
set49_723	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM						
set49_724	set49	Michael Davies	SKMEL5	3hr			AZD8055	250nM						
set49_725	set49	Michael Davies	SKMEL5	3hr			AZD8055	250nM						
set49_726	set49	Michael Davies	SKMEL5	3hr			AZD8055	250nM						
set49_727	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_728	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_729	set49	Michael Davies	SKMEL5	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_751	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM						
set49_752	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM						
set49_753	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM						
set49_769	set49	Michael Davies	SKMEL5	12hr			AZD8055	250nM						
set49_770	set49	Michael Davies	SKMEL5	12hr			AZD8055	250nM						
set49_771	set49	Michael Davies	SKMEL5	12hr			AZD8055	250nM						
set49_772	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_773	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_774	set49	Michael Davies	SKMEL5	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_796	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM						
set49_797	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM						
set49_798	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM						
set49_799	set49	Michael Davies	SKMEL5	24hr			AZD8055	250nM						
set49_800	set49	Michael Davies	SKMEL5	24hr			AZD8055	250nM						
set49_801	set49	Michael Davies	SKMEL5	24hr			AZD8055	250nM						
set49_817	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_818	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_819	set49	Michael Davies	SKMEL5	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_841	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM						
set49_842	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM						
set49_843	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM						
set49_844	set49	Michael Davies	D29	0.5hr			AZD8055	250nM						
set49_845	set49	Michael Davies	D29	0.5hr			AZD8055	250nM						
set49_846	set49	Michael Davies	D29	0.5hr			AZD8055	250nM						
set49_847	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_848	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_849	set49	Michael Davies	D29	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_871	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM						
set49_872	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM						
set49_873	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM						
set49_889	set49	Michael Davies	D29	3hr			AZD8055	250nM						
set49_890	set49	Michael Davies	D29	3hr			AZD8055	250nM						
set49_891	set49	Michael Davies	D29	3hr			AZD8055	250nM						
set49_892	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_893	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_894	set49	Michael Davies	D29	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_916	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM						
set49_917	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM						
set49_918	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM						
set49_919	set49	Michael Davies	D29	12hr			AZD8055	250nM						
set49_920	set49	Michael Davies	D29	12hr			AZD8055	250nM						
set49_921	set49	Michael Davies	D29	12hr			AZD8055	250nM						
set49_937	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_938	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_939	set49	Michael Davies	D29	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_961	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM						
set49_962	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM						
set49_963	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM						
set49_964	set49	Michael Davies	D29	24hr			AZD8055	250nM						
set49_965	set49	Michael Davies	D29	24hr			AZD8055	250nM						
set49_966	set49	Michael Davies	D29	24hr			AZD8055	250nM						
set49_967	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_968	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_969	set49	Michael Davies	D29	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_991	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM						
set49_992	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM						
set49_993	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM						
set49_1009	set49	Michael Davies	D24	0.5hr			AZD8055	250nM						
set49_1010	set49	Michael Davies	D24	0.5hr			AZD8055	250nM						
set49_1011	set49	Michael Davies	D24	0.5hr			AZD8055	250nM						
set49_1012	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_1013	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_1014	set49	Michael Davies	D24	0.5hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_37	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM						
set49_38	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM						
set49_39	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM						
set49_40	set49	Michael Davies	D24	3hr			AZD8055	250nM						
set49_41	set49	Michael Davies	D24	3hr			AZD8055	250nM						
set49_42	set49	Michael Davies	D24	3hr			AZD8055	250nM						
set49_58	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_59	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_60	set49	Michael Davies	D24	3hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_82	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM						
set49_83	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM						
set49_84	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM						
set49_85	set49	Michael Davies	D24	12hr			AZD8055	250nM						
set49_86	set49	Michael Davies	D24	12hr			AZD8055	250nM						
set49_87	set49	Michael Davies	D24	12hr			AZD8055	250nM						
set49_88	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_89	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_90	set49	Michael Davies	D24	12hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_112	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM						
set49_113	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM						
set49_114	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM						
set49_130	set49	Michael Davies	D24	24hr			AZD8055	250nM						
set49_131	set49	Michael Davies	D24	24hr			AZD8055	250nM						
set49_132	set49	Michael Davies	D24	24hr			AZD8055	250nM						
set49_133	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_134	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set49_135	set49	Michael Davies	D24	24hr			SELUMETINIB	250nM	AZD8055	250nM				
set50_25	set50	Michael Davies	UCSD354L	3hr			MOCK							
set50_26	set50	Michael Davies	UCSD354L	3hr			MOCK							
set50_27	set50	Michael Davies	UCSD354L	3hr			MOCK							
set50_100	set50	Michael Davies	UCSD354L	6hr			MOCK							
set50_101	set50	Michael Davies	UCSD354L	6hr			MOCK							
set50_102	set50	Michael Davies	UCSD354L	6hr			MOCK							
set50_175	set50	Michael Davies	UCSD354L	12hr			MOCK							
set50_176	set50	Michael Davies	UCSD354L	12hr			MOCK							
set50_177	set50	Michael Davies	UCSD354L	12hr			MOCK							
set50_265	set50	Michael Davies	UCSD354L	24hr			MOCK							
set50_266	set50	Michael Davies	UCSD354L	24hr			MOCK							
set50_267	set50	Michael Davies	UCSD354L	24hr			MOCK							
set50_361	set50	Michael Davies	WM1799	3hr			MOCK							
set50_362	set50	Michael Davies	WM1799	3hr			MOCK							
set50_363	set50	Michael Davies	WM1799	3hr			MOCK							
set50_436	set50	Michael Davies	WM1799	6hr			MOCK							
set50_437	set50	Michael Davies	WM1799	6hr			MOCK							
set50_438	set50	Michael Davies	WM1799	6hr			MOCK							
set50_511	set50	Michael Davies	WM1799	12hr			MOCK							
set50_512	set50	Michael Davies	WM1799	12hr			MOCK							
set50_513	set50	Michael Davies	WM1799	12hr			MOCK							
set50_601	set50	Michael Davies	WM1799	24hr			MOCK							
set50_602	set50	Michael Davies	WM1799	24hr			MOCK							
set50_603	set50	Michael Davies	WM1799	24hr			MOCK							
set50_28	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM						
set50_29	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM						
set50_30	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM						
set50_31	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	10nM						
set50_32	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	10nM						
set50_33	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	10nM						
set50_49	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	1uM						
set50_50	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	1uM						
set50_51	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	1uM						
set50_52	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	10uM						
set50_53	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	10uM						
set50_54	set50	Michael Davies	UCSD354L	3hr			AKT inhibitor-03	10uM						
set50_55	set50	Michael Davies	UCSD354L	3hr			BRAF inhibitor-03	10nM						
set50_56	set50	Michael Davies	UCSD354L	3hr			BRAF inhibitor-03	10nM						
set50_57	set50	Michael Davies	UCSD354L	3hr			BRAF inhibitor-03	10nM						
set50_73	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM	BRAF inhibitor-03	10nM				
set50_74	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM	BRAF inhibitor-03	10nM				
set50_75	set50	Michael Davies	UCSD354L	3hr			PI3K inhibitor-03	1nM	BRAF inhibitor-03	10nM				
